t,monthly_max,t_monthly_max,ONI
8.976889799635702,1.113,2015-12-23 13:00:00.028800,2.56
9.075591985428051,1.166,2016-01-27 16:00:00.028800,2.3666666666666667
9.099840619307832,1.1450001,2016-02-05 13:00:00.028800,2.2533333333333334
9.181807832422587,0.9710001,2016-03-06 13:00:00.028800,1.86
9.282103825136613,1.067,2016-04-12 06:00:00.000000,1.26
9.34722219059907,1.0550001,2016-05-06 01:59:59.971200,0.665
9.432035519125684,1.1120001,2016-06-06 03:00:00.000000,0.16
9.511270491803279,1.1550001,2016-07-05 03:00:00.000000,-0.215
9.66120218579235,1.079,2016-08-29 00:00:00.000000,-0.585
9.713342409178304,1.067,2016-09-17 01:59:59.971200,-0.6599999999999999
10.328551912568306,1.2030001,2017-04-30 06:00:00.000000,0.23333333333333334
10.331397996357012,1.1850001,2017-05-01 07:00:00.028800,0.26666666666666666
10.484061930783243,1.202,2017-06-26 04:00:00.028800,0.25333333333333335
10.519353338140053,1.304,2017-07-09 01:59:59.971200,0.19666666666666666
10.633993624772312,1.19,2017-08-20 01:00:00.028800,-0.2
10.67497723132969,1.1290001,2017-09-04 01:00:00.028800,-0.29000000000000004
10.81056466302368,1.2290001,2017-10-23 16:00:00.028800,-0.7133333333333334
10.84870218579235,1.2620001,2017-11-06 15:00:00.000000,-0.7766666666666666
10.925204918032787,1.22,2017-12-04 15:00:00.000000,-0.905
11.083560988413277,1.343,2018-01-30 13:59:59.971200,-0.8966666666666667
11.089139344262295,1.4200001,2018-02-01 15:00:00.000000,-0.8733333333333333
11.16552820152803,1.2780001,2018-03-01 13:59:59.971200,-0.7749999999999999
11.298269581056466,1.088,2018-04-19 04:00:00.028800,-0.36
11.377504553734061,1.064,2018-05-18 04:00:00.028800,-0.115
11.45389344262295,1.153,2018-06-15 03:00:00.000000,0.02333333333333333
11.530282299888686,1.24,2018-07-13 01:59:59.971200,0.056666666666666664
11.609517272566283,1.3060001,2018-08-11 01:59:59.971200,0.16
11.727003611364097,1.2830001,2018-09-23 01:59:59.971200,0.58
11.7566029143898,1.399,2018-10-03 22:00:00.028800,0.67
12.385701275045538,1.2090001,2019-05-21 04:00:00.028800,0.495
12.494535519125684,1.082,2019-06-30 00:00:00.000000,0.365
12.579348816029144,1.223,2019-07-31 01:00:00.028800,0.23333333333333336
12.582194868194698,1.225,2019-08-01 01:59:59.971200,0.1866666666666667
12.737704918032787,1.2080001,2019-09-27 00:00:00.000000,0.27
12.832536398249342,1.1910001,2019-10-31 16:59:59.971200,0.4033333333333333
12.8352686386865,1.171,2019-11-01 16:59:59.971200,0.45666666666666667
12.982468092238413,1.2590001,2019-12-25 13:59:59.971200,0.5333333333333333
13.034608378870674,1.2880001,2020-01-12 16:00:00.028800,0.5166666666666667
13.108151152347704,1.2090001,2020-02-08 13:59:59.971200,0.49
13.181693989071038,1.131,2020-03-06 12:00:00.000000,0.44
13.260815086773933,1.0680001,2020-04-04 10:59:59.971200,0.29500000000000004
13.39936247723133,1.088,2020-05-25 04:00:00.028800,-0.19
13.481329690346083,1.207,2020-06-24 04:00:00.028800,-0.33666666666666667
13.514002732240437,1.2190001,2020-07-06 03:00:00.000000,-0.3733333333333333
13.666666666666666,1.2080001,2020-08-31 00:00:00.000000,-0.73
13.707650273224044,1.243,2020-09-15 00:00:00.000000,-0.89
13.805213993877757,1.263,2020-10-20 16:59:59.971200,-1.2033333333333334
13.848929840872293,1.233,2020-11-05 16:59:59.971200,-1.2366666666666666
13.957991803278688,1.25,2020-12-15 15:00:00.000000,-1.1433333333333333
14.039959016393443,1.268,2021-01-14 15:00:00.000000,-1.0966666666666667
14.154485428051002,1.2290001,2021-02-25 13:00:00.028800,-0.885
14.22802820152803,1.1780001,2021-03-24 10:59:59.971200,-0.75
14.325591985428051,1.1470001,2021-04-29 04:00:00.028800,-0.5700000000000001
14.40198087431694,1.174,2021-05-27 03:00:00.000000,-0.43
14.483948087431694,1.291,2021-06-26 03:00:00.000000,-0.38666666666666666
14.524931693989071,1.2140001,2021-07-11 03:00:00.000000,-0.39333333333333337
14.633993624772312,1.1170001,2021-08-20 01:00:00.028800,-0.5800000000000001
14.7102686386865,1.108,2021-09-16 22:59:59.971200,-0.7166666666666667
14.781079234972678,1.151,2021-10-12 21:00:00.000000,-0.7633333333333334
14.851548269581057,1.238,2021-11-07 16:00:00.028800,-0.895
14.930783242258652,1.366,2021-12-06 16:00:00.028800,-0.98
15.00705825617284,1.307,2022-01-02 13:59:59.971200,-0.975
15.089025469287593,1.1960001,2022-02-01 13:59:59.971200,-0.95
15.165414389799636,1.1930001,2022-03-01 13:00:00.028800,-0.96
15.277208529396884,1.085,2022-04-11 10:59:59.971200,-1.025
15.380350605899615,1.205,2022-05-19 04:59:59.971200,-0.9433333333333334
15.415642076502731,1.166,2022-06-01 03:00:00.000000,-0.8966666666666666
15.530282299888686,1.2670001,2022-07-13 01:59:59.971200,-0.8300000000000001
15.609403460837887,1.263,2022-08-11 01:00:00.028800,-0.8600000000000001
15.685792349726777,1.3060001,2022-09-08 00:00:00.000000,-0.96
15.780510018214937,1.2700001,2022-10-12 16:00:00.028800,-1.0
15.897882513661202,1.274,2022-11-24 15:00:00.000000,-0.875
15.982695810564664,1.3670001,2022-12-25 16:00:00.028800,-0.755
16.06181693989071,1.3330001,2023-01-22 15:00:00.000000,-0.555
16.132513661202186,1.222,2023-02-17 12:00:00.000000,-0.33666666666666667
16.184767759562842,1.1290001,2023-03-08 15:00:00.000000,-0.24333333333333332
16.30646630236794,1.033,2023-04-22 04:00:00.028800,0.31999999999999995
16.38274131628213,1.1960001,2023-05-20 01:59:59.971200,0.5766666666666667
16.426571038251367,1.182,2023-06-05 03:00:00.000000,0.6733333333333333
16.579348816029142,1.161,2023-07-31 01:00:00.028800,1.195
16.65858378870674,1.2980001,2023-08-29 01:00:00.028800,1.4000000000000001
16.66689432174661,1.2310001,2023-09-01 01:59:59.971200,1.48
16.794171220400727,1.177,2023-10-17 16:00:00.028800,1.85
16.9143897996357,1.2800001,2023-11-30 16:00:00.028800,1.935
16.98235428051002,1.2110001,2023-12-25 13:00:00.028800,1.95
