t,monthly_max,t_monthly_max,PMM
22.903119307832423,1.7260001,2015-11-26 13:00:00.028800,-0.9299999999999999
22.98520033267557,1.7420001,2015-12-26 13:59:59.971200,-2.715
23.06432149362477,1.8030001,2016-01-23 13:00:00.028800,-2.21
23.11088339278486,1.8310001,2016-02-09 13:59:59.971200,0.04499999999999993
23.181580114096338,1.6750001,2016-03-06 10:59:59.971200,1.7799999999999998
23.311589253187613,1.6750001,2016-04-23 01:00:00.028800,2.58
23.349840619307834,1.7830001,2016-05-07 01:00:00.028800,3.495
23.434767759562842,1.8270001,2016-06-07 03:00:00.000000,4.49
23.508310564663024,1.8830001,2016-07-04 01:00:00.028800,5.215
23.66393442622951,1.764,2016-08-30 00:00:00.000000,4.635
23.7103825136612,1.743,2016-09-16 00:00:00.000000,2.65
23.799407982948797,1.8000001,2016-10-18 13:59:59.971200,1.805
23.875796903460838,1.8230001,2016-11-15 13:00:00.028800,1.67
23.957877928303986,1.9070001,2016-12-15 13:59:59.971200,1.2149999999999999
24.037112900981583,1.7720001,2017-01-13 13:59:59.971200,0.235
24.157217668488162,1.7860001,2017-02-26 13:00:00.028800,-0.17000000000000004
24.189890710382514,1.7270001,2017-03-10 12:00:00.000000,0.065
24.325478142076502,1.9560001,2017-04-29 03:00:00.000000,-0.075
24.40186699934224,1.932,2017-05-27 01:59:59.971200,0.5700000000000001
24.47825591985428,1.9210001,2017-06-24 01:00:00.028800,1.315
24.557490892531877,1.794,2017-07-23 01:00:00.028800,1.9899999999999998
24.636612021857925,1.9750001,2017-08-21 00:00:00.000000,3.2849999999999997
24.6775956284153,1.8520001,2017-09-05 00:00:00.000000,3.6499999999999995
24.769467213114755,1.7650001,2017-10-08 15:00:00.000000,4.655
24.85143442622951,1.8180001,2017-11-07 15:00:00.000000,6.755000000000001
24.922244990892533,1.8320001,2017-12-03 13:00:00.028800,7.18
25.083333333333332,1.889,2018-01-30 12:00:00.000000,6.77
25.089025469287595,1.8460001,2018-02-01 13:59:59.971200,5.91
25.238957163276666,1.674,2018-03-28 10:59:59.971200,6.03
25.254326015735682,1.595,2018-04-03 01:59:59.971200,6.055
25.374544594970654,1.6840001,2018-05-17 01:59:59.971200,4.15
25.45377956764825,1.8000001,2018-06-15 01:59:59.971200,2.835
25.533014540325844,1.8820001,2018-07-14 01:59:59.971200,3.685
25.60655737704918,1.8260001,2018-08-10 00:00:00.000000,4.99
25.685678474752073,1.8390001,2018-09-07 22:59:59.971200,4.13
25.762181206992512,1.741,2018-10-05 22:59:59.971200,2.945
25.90050087912366,1.761,2018-11-25 13:59:59.971200,2.285
25.977003611364097,1.7960001,2018-12-23 13:59:59.971200,1.365
26.06170306491601,1.8060001,2019-01-22 13:59:59.971200,1.2650000000000001
26.140938037593603,1.6910001,2019-02-20 13:59:59.971200,1.355
26.2172131147541,1.6530001,2019-03-20 12:00:00.000000,1.6099999999999999
26.30066029143898,1.621,2019-04-20 01:00:00.028800,2.535
26.385473556719287,1.7170001,2019-05-21 01:59:59.971200,3.08
26.426571038251367,1.6960001,2019-06-05 03:00:00.000000,3.4050000000000002
26.579234972677597,1.8190001,2019-07-31 00:00:00.000000,4.45
26.5820810564663,1.881,2019-08-01 01:00:00.028800,5.545
26.66689432174661,1.7680001,2019-09-01 01:59:59.971200,5.57
26.82957650273224,1.7990001,2019-10-30 15:00:00.000000,5.23
26.870446234314915,1.8270001,2019-11-14 13:59:59.971200,5.645
26.98520033267557,2.022,2019-12-26 13:59:59.971200,4.615
